campaign_id,window_days,impressions,clicks,transformed_spend,attributed_conversions,cpa_transformed_units
14104562,1,8226.0,2817.0,5.054663460876098,76.0,0.0665087297483697
26091099,1,12603.0,4266.0,5.069532865120512,76.0,0.06670437980421726
31452108,1,4347.0,1354.0,1.4506321231146413,76.0,0.019087264777824228
14576401,1,15752.0,6390.0,6.829091960978543,76.0,0.0898564731707703
29864831,1,4069.0,1569.0,1.6577875513513534,76.0,0.021812994096728332
946549,1,14323.0,4168.0,2.113092489557412,75.0,0.02817456652743216
11028540,1,14355.0,4164.0,1.051989689309448,74.0,0.014216076882560108
29345613,1,20671.0,6270.0,8.16988117685879,73.0,0.11191618050491492
20458055,1,22704.0,5545.0,5.783582835773139,73.0,0.0792271621338786
12002431,1,11658.0,4969.0,1.7334514071255007,72.0,0.024075713987854176
3291799,1,8320.0,2889.0,3.397884359089571,72.0,0.047192838320688484
15321102,1,5236.0,1977.0,3.974666786113005,72.0,0.05520370536268063
12321091,1,7088.0,2188.0,1.9710758775325425,71.0,0.027761632077923135
12042373,1,25557.0,7643.0,2.48508917007672,70.0,0.03550127385823886
12288258,1,14596.0,3899.0,3.886020182322437,69.0,0.05631913307713677
2716294,1,11203.0,4598.0,3.3380095944221395,69.0,0.04837695064379912
12458065,1,9407.0,4263.0,1.6417578155199002,69.0,0.023793591529273916
8407229,1,10567.0,5382.0,2.39205235191908,68.0,0.03517724046939824
21307468,1,11331.0,2433.0,1.5310971525003656,68.0,0.022516134595593613
14891867,1,4189.0,1472.0,1.9433833738711006,68.0,0.028579167262810304
26998432,1,12526.0,4635.0,2.4465951441410785,67.0,0.03651634543494147
8634899,1,4759.0,1761.0,0.6461159228043426,66.0,0.009789635194005192
24045154,1,10092.0,3283.0,3.4832393506027017,66.0,0.05277635379701063
12289574,1,42523.0,15615.0,8.96692980926087,65.0,0.13795276629632108
30752994,1,49911.0,21745.0,8.001536751680218,65.0,0.1231005654104649
17132183,1,13069.0,4713.0,1.7931398829406024,65.0,0.027586767429855424
29091102,1,11139.0,3254.0,1.7309947119966635,64.0,0.027046792374947868
9097339,1,20835.0,7781.0,8.477932513437425,63.0,0.1345703573561496
7351509,1,6314.0,2323.0,6.617826945061285,63.0,0.10504487214382992
2865315,1,20016.0,10702.0,3.224512414571976,63.0,0.05118273673923772
18436526,1,23430.0,6312.0,1.7458908127703407,63.0,0.0277125525836562
17314989,1,11739.0,4080.0,1.7476765552218652,61.0,0.028650435331505988
6442601,1,5163.0,2211.0,0.8443054036973197,61.0,0.013841072191759339
28389117,1,19759.0,5956.0,3.9282927799336282,61.0,0.06439824229399391
23852344,1,5322.0,2413.0,7.363236851566857,61.0,0.1207088008453583
3788051,1,6351.0,1395.0,2.099805720840022,61.0,0.034423044603934784
14466837,1,10023.0,3425.0,3.836290548017397,60.0,0.06393817580028996
26071516,1,7709.0,2875.0,4.29599995136598,60.0,0.071599999189433
31265168,1,8359.0,1459.0,1.9739317324882015,60.0,0.03289886220813669
6697150,1,10818.0,3334.0,2.5172630557248876,60.0,0.04195438426208146
6516505,1,16182.0,6521.0,3.6436580690364675,59.0,0.06175691642434691
15823034,1,5943.0,1980.0,3.838952049869583,58.0,0.06618882844602729
16920604,1,4861.0,1526.0,1.3443453535305079,58.0,0.0231783681643191
1946547,1,10005.0,3420.0,1.2911062062849368,58.0,0.02226045183249891
1341198,1,2841.0,862.0,0.7362567556298938,58.0,0.012694081993618858
29513913,1,10852.0,5200.0,3.5819823252661522,57.0,0.06284179518010793
19661713,1,14715.0,3064.0,4.803167343211683,57.0,0.08426609374055585
7828337,1,3715.0,1283.0,1.9243018753569272,57.0,0.03375968202380574
9042365,1,9071.0,3283.0,4.492780138390182,56.0,0.08022821675696754
29862638,1,6915.0,3054.0,5.056757637084341,56.0,0.09029924351936323
442617,1,11404.0,3129.0,1.869235858358704,55.0,0.033986106515612804
28726401,1,6100.0,1548.0,3.545205040532245,55.0,0.06445827346422263
27990027,1,13636.0,5518.0,2.9727214984916093,55.0,0.05404948179075653
2953712,1,5249.0,1665.0,1.669855789016127,55.0,0.030361014345747762
5177431,1,17900.0,4989.0,2.170648395014027,54.0,0.040197192500259764
18916125,1,5190.0,1247.0,1.5921353498130124,54.0,0.02948398795950023
26534046,1,6203.0,2030.0,1.424073810894653,54.0,0.02637173723878987
29614012,1,12873.0,5291.0,3.7052968096836962,54.0,0.06861660758673511
1130498,1,23247.0,7126.0,8.219443580187145,54.0,0.15221191815161378
23852343,1,11602.0,4851.0,8.079408812291355,54.0,0.14961868170909917
2865319,1,5449.0,1865.0,2.3983612459771226,53.0,0.04525209898070043
22419532,1,39020.0,11980.0,4.475217903819683,53.0,0.08443807365697514
23288223,1,5684.0,2203.0,0.6714653024503501,53.0,0.012669156650006605
24321351,1,10650.0,3536.0,2.8629931192418026,53.0,0.05401873809890193
7075386,1,8661.0,4113.0,1.1078002182581472,53.0,0.02090189091053108
26949223,1,2847.0,982.0,0.9848447614629637,52.0,0.018939322335826226
16422824,1,6004.0,2321.0,2.27684752523493,52.0,0.04378552933144096
12407222,1,10793.0,5100.0,6.657457140732977,52.0,0.12802802193717264
24491616,1,9031.0,4214.0,2.680569696734383,52.0,0.051549417244891975
16920597,1,3842.0,1244.0,1.1525050227661382,52.0,0.02216355813011804
18498193,1,15383.0,3869.0,3.9564176402836426,52.0,0.07608495462083928
29614013,1,14232.0,5972.0,3.63018306308743,52.0,0.06981121275168135
8403843,1,5177.0,1929.0,2.87842789397133,52.0,0.055354382576371736
3884873,1,14775.0,6252.0,0.9695516236811851,51.0,0.01901081615061147
24119481,1,17834.0,4760.0,1.3131119848922177,51.0,0.025747293821416033
14104561,1,10170.0,2893.0,4.917239187297427,51.0,0.09641645465289073
